model,alg,workers,time,date,sccs,ustates,utrans,tstates,ttrans,initstates,selfloop,claimdead,claimfound,claimsuccess
resistance.1,ufscc,24,1.18402,2015-09-05.01:33:31,3,13762624,32052024,17852974,41678155,24,0,1,25457189,16220965
sorter.3,ufscc,24,0.045965,2015-09-05.01:33:32,1177164,1288478,2740540,1415791,2984109,335,271391,1098778,194211,1419729
bakery.6,ufscc,32,0.682419,2015-09-05.01:33:36,2636212,11845035,40400559,12667850,43164928,114,0,7427059,23779613,11958256
cambridge.6,ufscc,32,0.122311,2015-09-05.01:33:38,8413,3354295,9483191,3450745,9778043,32,0,9937,6371281,3396825
L1750L1750T1,ufscc,32,0.893681,2015-09-05.01:33:41,3,9198003,24528008,25521056,64700814,33,0,14086107,28786315,21828392
L350L350T4,ufscc,32,0.239233,2015-09-05.01:33:43,31,3819231,11334492,5812021,17350191,51,0,5946178,6357592,5046421
L4L4T16,ufscc,32,0.062041,2015-09-05.01:33:44,131071,3276775,9830300,3301578,9907828,533,0,3172581,3441864,3293383
leader_filters.7,ufscc,32,0.513119,2015-09-05.01:33:53,26302351,26302351,91692858,26708995,93234039,3142,0,66493723,0,26740316
Li10Lo200,ufscc,32,0.29573,2015-09-05.01:33:55,100,4000000,15200000,7146888,25994902,110,0,11896832,7991342,6106728
Li200Lo10,ufscc,32,0.325756,2015-09-05.01:33:57,40000,4000000,15960000,5632226,21878795,2715,0,10785682,6250118,4842995
Li50Lo40,ufscc,32,0.203832,2015-09-05.01:33:58,2500,4000000,15840000,5159707,20081514,815,0,9846078,5519859,4715577
lup.3,ufscc,32,0.135965,2015-09-05.01:33:59,1,1948617,3621672,2358155,4431782,32,0,0,2430250,2001532
resistance.1,ufscc,32,1.757105,2015-09-05.01:34:05,3,13762624,32052024,20781141,48672244,32,0,1,30931327,17740916
sorter.3,ufscc,32,0.05212,2015-09-05.01:34:05,1177164,1288478,2740540,1395461,2928138,438,265027,1076899,188300,1397912
bakery.6,ufscc,48,0.642424,2015-09-05.01:34:10,2636212,11845035,40400559,12901515,43921604,81,0,7386929,24608002,11926673
cambridge.6,ufscc,48,0.131295,2015-09-05.01:34:11,8413,3354295,9483191,3448403,9769924,48,0,9854,6361100,3398970
L1750L1750T1,ufscc,48,1.099183,2015-09-05.01:34:15,3,9198003,24528008,35401342,86288314,50,0,18281927,36046226,31960161
L350L350T4,ufscc,48,0.285761,2015-09-05.01:34:16,31,3819231,11334492,6508169,19677800,64,0,6910512,7556466,5210822
L4L4T16,ufscc,48,0.091044,2015-09-05.01:34:17,131071,3276775,9830300,3503564,10496625,680,0,3342026,3722144,3432455
leader_filters.7,ufscc,48,0.511156,2015-09-05.01:34:27,26302351,26302351,91692858,26536470,92561424,4363,0,66008646,0,26552778
Li10Lo200,ufscc,48,0.323336,2015-09-05.01:34:29,100,4000000,15200000,8094855,29002144,133,0,13107159,9103876,6791109
Li200Lo10,ufscc,48,0.229799,2015-09-05.01:34:30,40000,4000000,15960000,5063943,20009591,4435,0,9888913,5556906,4563772
Li50Lo40,ufscc,48,0.22829,2015-09-05.01:34:32,2500,4000000,15840000,5415231,20944786,1203,0,10254112,5886859,4803815
lup.3,ufscc,48,0.150319,2015-09-05.01:34:33,1,1948617,3621672,2402209,4537651,48,0,0,2532225,2005426
resistance.1,ufscc,48,2.410696,2015-09-05.01:34:39,3,13762624,32052024,21940627,52012166,48,0,2,33537994,18474170
sorter.3,ufscc,48,0.051667,2015-09-05.01:34:39,1177164,1288478,2740540,1476133,3083441,589,278253,1127208,195142,1482838
bakery.6,ufscc,64,0.63433,2015-09-05.01:34:44,2636212,11845035,40400559,12657510,43048109,180,0,7373009,23739988,11935112
cambridge.6,ufscc,64,0.123406,2015-09-05.01:34:45,8413,3354295,9483191,3468536,9840176,64,0,9896,6429401,3400879
L1750L1750T1,ufscc,64,0.921651,2015-09-05.01:34:49,3,9198003,24528008,34152373,80230189,66,0,16337581,34320392,29572216
L350L350T4,ufscc,64,0.257718,2015-09-05.01:34:50,31,3819231,11334492,6681240,19792753,83,0,6666282,7726571,5399900
L4L4T16,ufscc,64,0.069793,2015-09-05.01:34:51,131071,3276775,9830300,3403526,10208276,1136,0,3265577,3586999,3355700
leader_filters.7,ufscc,64,0.507722,2015-09-05.01:35:01,26302351,26302351,91692858,26619780,92803906,5417,0,66162534,0,26641372
Li10Lo200,ufscc,64,0.34528,2015-09-05.01:35:03,100,4000000,15200000,8580685,31211099,154,0,14442877,9754978,7013244
Li200Lo10,ufscc,64,0.308097,2015-09-05.01:35:04,40000,4000000,15960000,5793038,22698245,6154,0,11200000,6518580,4979665
Li50Lo40,ufscc,64,0.195987,2015-09-05.01:35:06,2500,4000000,15840000,5705067,22089412,1547,0,10811327,6294094,4983991
lup.3,ufscc,64,0.144066,2015-09-05.01:35:07,1,1948617,3621672,2382744,4475979,64,0,9,2478999,1996971
resistance.1,ufscc,64,1.92829,2015-09-05.01:35:13,3,13762624,32052024,22995203,54401405,64,0,1,35968524,18432880
sorter.3,ufscc,64,0.053941,2015-09-05.01:35:13,1177164,1288478,2740540,1416443,2983812,698,271233,1099228,194491,1418860
bakery.6,hong,1,40.817242,2015-09-05.01:35:58,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,hong,1,2.242419,2015-09-05.01:36:01,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L1750L1750T1,hong,1,188.449119,2015-09-05.01:39:12,3,9198003,24528008,-1,-1,1,-1,-1,-1,-1
L350L350T4,hong,1,66.048088,2015-09-05.01:40:20,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
leader_filters.7,hong,1,7.091895,2015-09-05.01:40:39,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,hong,1,59.545477,2015-09-05.01:41:40,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
Li200Lo10,hong,1,240.953573,2015-09-05.01:45:42,40000,4000000,15960000,-1,-1,1,-1,-1,-1,-1
Li50Lo40,hong,1,116.559547,2015-09-05.01:47:41,2500,4000000,15840000,-1,-1,1,-1,-1,-1,-1
lup.3,hong,1,0.98142,2015-09-05.01:47:42,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,hong,1,3.838246,2015-09-05.01:47:50,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,hong,1,14.181143,2015-09-05.01:48:05,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,hong,2,10.796851,2015-09-05.01:48:19,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,hong,2,1.472396,2015-09-05.01:48:22,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L1750L1750T1,hong,2,117.891632,2015-09-05.01:50:23,3,9198003,24528008,-1,-1,1,-1,-1,-1,-1
L350L350T4,hong,2,33.461885,2015-09-05.01:50:58,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
leader_filters.7,hong,2,5.319084,2015-09-05.01:51:14,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,hong,2,43.686576,2015-09-05.01:51:59,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
Li200Lo10,hong,2,155.693685,2015-09-05.01:54:37,40000,4000000,15960000,-1,-1,1,-1,-1,-1,-1
Li50Lo40,hong,2,57.914842,2015-09-05.01:55:36,2500,4000000,15840000,-1,-1,1,-1,-1,-1,-1
lup.3,hong,2,0.679091,2015-09-05.01:55:37,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,hong,2,3.214268,2015-09-05.01:55:44,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,hong,2,8.623759,2015-09-05.01:55:54,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,hong,4,7.808996,2015-09-05.01:56:05,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,hong,4,0.994086,2015-09-05.01:56:07,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L1750L1750T1,hong,4,100.375121,2015-09-05.01:57:51,3,9198003,24528008,-1,-1,1,-1,-1,-1,-1
L350L350T4,hong,4,33.339298,2015-09-05.01:58:25,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
leader_filters.7,hong,4,3.594555,2015-09-05.01:58:40,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,hong,4,29.789354,2015-09-05.01:59:11,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
Li200Lo10,hong,4,84.821071,2015-09-05.02:00:38,40000,4000000,15960000,-1,-1,1,-1,-1,-1,-1
Li50Lo40,hong,4,24.235995,2015-09-05.02:01:03,2500,4000000,15840000,-1,-1,1,-1,-1,-1,-1
lup.3,hong,4,0.40127,2015-09-05.02:01:04,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,hong,4,3.106023,2015-09-05.02:01:11,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,hong,4,6.74403,2015-09-05.02:01:18,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,hong,6,7.595052,2015-09-05.02:01:30,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,hong,6,0.797947,2015-09-05.02:01:32,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L1750L1750T1,hong,6,107.541118,2015-09-05.02:03:22,3,9198003,24528008,-1,-1,1,-1,-1,-1,-1
L350L350T4,hong,6,30.802739,2015-09-05.02:03:54,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
leader_filters.7,hong,6,3.554573,2015-09-05.02:04:09,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,hong,6,30.596547,2015-09-05.02:04:41,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
Li200Lo10,hong,6,77.360089,2015-09-05.02:06:00,40000,4000000,15960000,-1,-1,1,-1,-1,-1,-1
Li50Lo40,hong,6,26.420172,2015-09-05.02:06:28,2500,4000000,15840000,-1,-1,1,-1,-1,-1,-1
lup.3,hong,6,0.286975,2015-09-05.02:06:29,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,hong,6,2.772816,2015-09-05.02:06:35,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,hong,6,5.733953,2015-09-05.02:06:41,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,hong,8,8.118179,2015-09-05.02:06:53,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,hong,8,0.680444,2015-09-05.02:06:55,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L1750L1750T1,hong,8,105.620563,2015-09-05.02:08:44,3,9198003,24528008,-1,-1,1,-1,-1,-1,-1
L350L350T4,hong,8,29.048326,2015-09-05.02:09:14,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
leader_filters.7,hong,8,3.46131,2015-09-05.02:09:28,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,hong,8,31.936961,2015-09-05.02:10:02,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
Li200Lo10,hong,8,70.108096,2015-09-05.02:11:13,40000,4000000,15960000,-1,-1,1,-1,-1,-1,-1
Li50Lo40,hong,8,38.039888,2015-09-05.02:11:53,2500,4000000,15840000,-1,-1,1,-1,-1,-1,-1
lup.3,hong,8,0.230199,2015-09-05.02:11:54,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,hong,8,2.688337,2015-09-05.02:12:00,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,hong,8,5.558801,2015-09-05.02:12:06,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,hong,12,7.053757,2015-09-05.02:12:17,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,hong,12,0.679166,2015-09-05.02:12:19,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L1750L1750T1,hong,12,121.293653,2015-09-05.02:14:23,3,9198003,24528008,-1,-1,1,-1,-1,-1,-1
L350L350T4,hong,12,31.653134,2015-09-05.02:14:56,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
leader_filters.7,hong,12,3.457196,2015-09-05.02:15:10,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,hong,12,39.09065,2015-09-05.02:15:51,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
Li200Lo10,hong,12,57.96502,2015-09-05.02:16:50,40000,4000000,15960000,-1,-1,1,-1,-1,-1,-1
Li50Lo40,hong,12,23.589181,2015-09-05.02:17:16,2500,4000000,15840000,-1,-1,1,-1,-1,-1,-1
lup.3,hong,12,0.179378,2015-09-05.02:17:16,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,hong,12,2.7005,2015-09-05.02:17:23,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,hong,12,4.338514,2015-09-05.02:17:28,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,hong,16,7.130116,2015-09-05.02:17:39,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,hong,16,0.581362,2015-09-05.02:17:40,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L1750L1750T1,hong,16,119.635416,2015-09-05.02:19:43,3,9198003,24528008,-1,-1,1,-1,-1,-1,-1
L350L350T4,hong,16,33.769113,2015-09-05.02:20:18,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
leader_filters.7,hong,16,3.242454,2015-09-05.02:20:32,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,hong,16,42.441361,2015-09-05.02:21:16,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
Li200Lo10,hong,16,55.996859,2015-09-05.02:22:13,40000,4000000,15960000,-1,-1,1,-1,-1,-1,-1
Li50Lo40,hong,16,31.878011,2015-09-05.02:22:47,2500,4000000,15840000,-1,-1,1,-1,-1,-1,-1
lup.3,hong,16,0.155111,2015-09-05.02:22:47,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,hong,16,2.900647,2015-09-05.02:22:54,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,hong,16,4.807977,2015-09-05.02:22:59,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,hong,24,7.364931,2015-09-05.02:23:11,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,hong,24,0.607815,2015-09-05.02:23:12,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L1750L1750T1,hong,24,128.665268,2015-09-05.02:25:24,3,9198003,24528008,-1,-1,1,-1,-1,-1,-1
L350L350T4,hong,24,35.7806,2015-09-05.02:26:01,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
leader_filters.7,hong,24,2.959352,2015-09-05.02:26:14,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,hong,24,30.846558,2015-09-05.02:26:47,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
Li200Lo10,hong,24,37.354252,2015-09-05.02:27:26,40000,4000000,15960000,-1,-1,1,-1,-1,-1,-1
Li50Lo40,hong,24,28.638916,2015-09-05.02:27:56,2500,4000000,15840000,-1,-1,1,-1,-1,-1,-1
lup.3,hong,24,0.163931,2015-09-05.02:27:57,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,hong,24,3.298538,2015-09-05.02:28:04,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,hong,24,5.095026,2015-09-05.02:28:09,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,hong,32,7.141064,2015-09-05.02:28:20,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,hong,32,0.483332,2015-09-05.02:28:22,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L1750L1750T1,hong,32,111.918598,2015-09-05.02:30:17,3,9198003,24528008,-1,-1,1,-1,-1,-1,-1
L350L350T4,hong,32,37.790987,2015-09-05.02:30:56,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
leader_filters.7,hong,32,2.621727,2015-09-05.02:31:09,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,hong,32,33.876908,2015-09-05.02:31:44,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
Li200Lo10,hong,32,50.996619,2015-09-05.02:32:37,40000,4000000,15960000,-1,-1,1,-1,-1,-1,-1
Li50Lo40,hong,32,24.142092,2015-09-05.02:33:02,2500,4000000,15840000,-1,-1,1,-1,-1,-1,-1
lup.3,hong,32,0.134848,2015-09-05.02:33:03,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,hong,32,3.209379,2015-09-05.02:33:10,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,hong,32,4.391508,2015-09-05.02:33:15,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,hong,48,6.206062,2015-09-05.02:33:25,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,hong,48,0.38618,2015-09-05.02:33:26,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L1750L1750T1,hong,48,120.639018,2015-09-05.02:35:30,3,9198003,24528008,-1,-1,1,-1,-1,-1,-1
L350L350T4,hong,48,34.864319,2015-09-05.02:36:06,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
leader_filters.7,hong,48,2.015643,2015-09-05.02:36:18,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,hong,48,30.955406,2015-09-05.02:36:51,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
Li200Lo10,hong,48,23.631143,2015-09-05.02:37:16,40000,4000000,15960000,-1,-1,1,-1,-1,-1,-1
Li50Lo40,hong,48,24.710742,2015-09-05.02:37:42,2500,4000000,15840000,-1,-1,1,-1,-1,-1,-1
lup.3,hong,48,0.107105,2015-09-05.02:37:43,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,hong,48,5.121539,2015-09-05.02:37:52,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,hong,48,3.365483,2015-09-05.02:37:56,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,hong,64,5.65836,2015-09-05.02:38:05,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,hong,64,0.555624,2015-09-05.02:38:07,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L1750L1750T1,hong,64,128.395979,2015-09-05.02:40:18,3,9198003,24528008,-1,-1,1,-1,-1,-1,-1
L350L350T4,hong,64,29.835207,2015-09-05.02:40:49,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
leader_filters.7,hong,64,1.547677,2015-09-05.02:41:01,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,hong,64,34.900116,2015-09-05.02:41:37,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
Li200Lo10,hong,64,44.84429,2015-09-05.02:42:24,40000,4000000,15960000,-1,-1,1,-1,-1,-1,-1
Li50Lo40,hong,64,22.430454,2015-09-05.02:42:48,2500,4000000,15840000,-1,-1,1,-1,-1,-1,-1
lup.3,hong,64,0.092536,2015-09-05.02:42:48,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,hong,64,6.060272,2015-09-05.02:42:58,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,hong,64,3.526383,2015-09-05.02:43:02,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,tarjan,1,1.744043,2015-09-05.02:43:08,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,tarjan,1,0.276054,2015-09-05.02:43:09,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L1750L1750T1,tarjan,1,0.864889,2015-09-05.02:43:13,3,9198003,24528008,-1,-1,1,-1,-1,-1,-1
L350L350T4,tarjan,1,0.244125,2015-09-05.02:43:15,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
L4L4T16,tarjan,1,0.192784,2015-09-05.02:43:16,131071,3276775,9830300,-1,-1,1,-1,-1,-1,-1
leader_filters.7,tarjan,1,2.76075,2015-09-05.02:43:28,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,tarjan,1,0.25309,2015-09-05.02:43:30,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
Li200Lo10,tarjan,1,0.223084,2015-09-05.02:43:31,40000,4000000,15960000,-1,-1,1,-1,-1,-1,-1
Li50Lo40,tarjan,1,0.220655,2015-09-05.02:43:33,2500,4000000,15840000,-1,-1,1,-1,-1,-1,-1
lup.3,tarjan,1,0.425203,2015-09-05.02:43:34,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,tarjan,1,2.022712,2015-09-05.02:43:40,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,tarjan,1,0.091118,2015-09-05.02:43:41,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,ufscc,1,4.140668,2015-09-05.02:43:49,2636212,11845035,40400559,11845035,40400559,1,0,7207804,21347721,11845034
cambridge.6,ufscc,1,1.144659,2015-09-05.02:43:51,8413,3354295,9483191,3354295,9483191,1,0,9724,6119173,3354294
L1750L1750T1,ufscc,1,2.44446,2015-09-05.02:43:57,3,9198003,24528008,9198003,24528008,1,0,6132000,9198006,9198002
L350L350T4,ufscc,1,1.020814,2015-09-05.02:43:59,31,3819231,11334492,3819231,11334492,1,0,3696000,3819262,3819230
L4L4T16,ufscc,1,0.84187,2015-09-05.02:44:01,131071,3276775,9830300,3276775,9830300,1,0,3145680,3407846,3276774
leader_filters.7,ufscc,1,4.90515,2015-09-05.02:44:15,26302351,26302351,91692858,26302351,91692858,1,0,65390508,0,26302350
Li10Lo200,ufscc,1,1.103225,2015-09-05.02:44:18,100,4000000,15200000,4000000,15200000,1,0,7199901,4000100,3999999
Li200Lo10,ufscc,1,1.038444,2015-09-05.02:44:20,40000,4000000,15960000,4000000,15960000,1,0,7920001,4040000,3999999
Li50Lo40,ufscc,1,1.045275,2015-09-05.02:44:23,2500,4000000,15840000,4000000,15840000,1,0,7837501,4002500,3999999
lup.3,ufscc,1,0.901014,2015-09-05.02:44:25,1,1948617,3621672,1948617,3621672,1,0,0,1673056,1948616
resistance.1,ufscc,1,5.132646,2015-09-05.02:44:33,3,13762624,32052024,13762624,32052024,1,0,1,18289400,13762623
sorter.3,ufscc,1,0.217725,2015-09-05.02:44:34,1177164,1288478,2740540,1288478,2740540,1,251094,1024992,175977,1288477
bakery.6,ufscc,2,2.493903,2015-09-05.02:44:41,2636212,11845035,40400559,12641877,42769008,9,0,7296344,23573295,11899369
cambridge.6,ufscc,2,0.665162,2015-09-05.02:44:43,8413,3354295,9483191,3394462,9597546,2,0,9753,6225283,3362510
L1750L1750T1,ufscc,2,1.599589,2015-09-05.02:44:47,3,9198003,24528008,10679382,30453524,3,0,9094759,10689411,10669354
L350L350T4,ufscc,2,0.578138,2015-09-05.02:44:49,31,3819231,11334492,3856451,11483372,9,0,3770446,3857626,3855300
L4L4T16,ufscc,2,0.491433,2015-09-05.02:44:50,131071,3276775,9830300,3281311,9844059,5,0,3150009,3413684,3280366
leader_filters.7,ufscc,2,2.998876,2015-09-05.02:45:03,26302351,26302351,91692858,26417440,92107491,222,0,65682173,0,26425318
Li10Lo200,ufscc,2,0.718695,2015-09-05.02:45:05,100,4000000,15200000,4807173,18379877,12,0,8766095,4854420,4759362
Li200Lo10,ufscc,2,0.82337,2015-09-05.02:45:08,40000,4000000,15960000,4980817,19877488,106,0,9859935,5031697,4985856
Li50Lo40,ufscc,2,0.72592,2015-09-05.02:45:10,2500,4000000,15840000,4885517,19367739,52,0,9593718,4917643,4856378
lup.3,ufscc,2,0.497123,2015-09-05.02:45:11,1,1948617,3621672,1958629,3644319,2,0,0,1693218,1951101
resistance.1,ufscc,2,3.078598,2015-09-05.02:45:18,3,13762624,32052024,14279718,33266748,2,0,1,19375703,13891044
sorter.3,ufscc,2,0.139636,2015-09-05.02:45:19,1177164,1288478,2740540,1397990,2942144,25,267241,1083210,194877,1396816
bakery.6,ufscc,4,1.526778,2015-09-05.02:45:24,2636212,11845035,40400559,12095189,41244390,11,0,7275353,22082802,11886235
cambridge.6,ufscc,4,0.368928,2015-09-05.02:45:26,8413,3354295,9483191,3400286,9624124,4,0,9764,6246132,3368228
L1750L1750T1,ufscc,4,1.864798,2015-09-05.02:45:30,3,9198003,24528008,15147187,41963518,6,0,11669576,17476176,12817766
L350L350T4,ufscc,4,0.33852,2015-09-05.02:45:32,31,3819231,11334492,3927392,11740180,18,0,3894482,3960968,3884730
L4L4T16,ufscc,4,0.249417,2015-09-05.02:45:33,131071,3276775,9830300,3282821,9848312,26,0,3151546,3416738,3280028
leader_filters.7,ufscc,4,1.76102,2015-09-05.02:45:44,26302351,26302351,91692858,26516852,92511028,491,0,65970829,0,26540199
Li10Lo200,ufscc,4,0.570633,2015-09-05.02:45:46,100,4000000,15200000,4894055,18467416,27,0,8729934,5144348,4593134
Li200Lo10,ufscc,4,0.917317,2015-09-05.02:45:49,40000,4000000,15960000,5152916,20028568,163,0,9830018,5718961,4479589
Li50Lo40,ufscc,4,0.587789,2015-09-05.02:45:51,2500,4000000,15840000,4619647,18083684,127,0,8912305,4776559,4394820
lup.3,ufscc,4,0.305428,2015-09-05.02:45:52,1,1948617,3621672,2080233,3880821,4,0,0,1909230,1971591
resistance.1,ufscc,4,2.551144,2015-09-05.02:45:58,3,13762624,32052024,15991675,37263772,4,0,1,22422286,14841485
sorter.3,ufscc,4,0.098653,2015-09-05.02:45:59,1177164,1288478,2740540,1353792,2873330,58,262488,1067676,189397,1353769
bakery.6,ufscc,6,1.144928,2015-09-05.02:46:04,2636212,11845035,40400559,12351720,42071324,16,0,7278096,22922449,11870779
cambridge.6,ufscc,6,0.250452,2015-09-05.02:46:05,8413,3354295,9483191,3384289,9579103,6,0,9757,6208202,3361144
L1750L1750T1,ufscc,6,0.930851,2015-09-05.02:46:09,3,9198003,24528008,13100418,33703596,7,0,7502757,13424009,12776830
L350L350T4,ufscc,6,0.292289,2015-09-05.02:46:10,31,3819231,11334492,4271823,12999501,21,0,4476652,4380533,4142316
L4L4T16,ufscc,6,0.191471,2015-09-05.02:46:12,131071,3276775,9830300,3310381,9932746,79,0,3178307,3450855,3303584
leader_filters.7,ufscc,6,1.416537,2015-09-05.02:46:22,26302351,26302351,91692858,26499147,92441150,772,0,65913533,0,26527617
Li10Lo200,ufscc,6,0.484602,2015-09-05.02:46:24,100,4000000,15200000,5229145,19530921,36,0,9168183,5475259,4887479
Li200Lo10,ufscc,6,0.825383,2015-09-05.02:46:26,40000,4000000,15960000,4749401,18794277,589,0,9291487,4992663,4510127
Li50Lo40,ufscc,6,0.51929,2015-09-05.02:46:28,2500,4000000,15840000,4820234,18896334,178,0,9310683,5003350,4582301
lup.3,ufscc,6,0.203104,2015-09-05.02:46:29,1,1948617,3621672,2072331,3866183,6,0,0,1907481,1958702
resistance.1,ufscc,6,1.909563,2015-09-05.02:46:35,3,13762624,32052024,15633359,36541975,6,0,1,21843319,14698655
sorter.3,ufscc,6,0.094483,2015-09-05.02:46:35,1177164,1288478,2740540,1413354,2988716,87,272708,1103224,196066,1416718
bakery.6,ufscc,8,0.978481,2015-09-05.02:46:40,2636212,11845035,40400559,12674207,43278095,29,0,7321397,24029260,11927438
