model,alg,workers,time,date,sccs,ustates,utrans,tstates,ttrans,initstates,selfloop,claimdead,claimfound,claimsuccess
livej,ufscc,24,0.70422,2015-09-01.22:37:19,971232,4847571,68993773,5006495,80034193,400195,563186,2451162,72529436,4490409
patent,ufscc,24,0.231577,2015-09-01.22:37:20,3774768,3774768,16518948,3775434,16524176,813962,1,13562434,0,2961741
pokec,ufscc,24,0.302643,2015-09-01.22:37:23,325893,1632804,30622564,1840815,40220393,118581,0,1466530,37224298,1529565
random,ufscc,24,1.565671,2015-09-01.22:37:33,877,10000001,100000000,10147125,101494765,446,0,8185,91480614,10005966
rmat,ufscc,24,1.522057,2015-09-01.22:37:43,2247072,9999994,100000000,10481800,112422144,1686129,0,2024807,102074782,8322555
ssca2,ufscc,24,0.481556,2015-09-01.22:37:54,31,1048577,157877986,1766420,262343504,45,0,654,261205935,1136915
wiki-links,ufscc,24,0.880172,2015-09-01.22:38:04,2002220,5710993,130160392,5871885,151645010,1965038,14914,3708906,144143221,3777969
livej,ufscc,32,0.736622,2015-09-01.22:38:10,971232,4847571,68993773,5128652,88176887,400241,599769,2660738,80411073,4505307
patent,ufscc,32,0.239991,2015-09-01.22:38:12,3774768,3774768,16518948,3776219,16529729,817930,1,13570812,0,2958916
pokec,ufscc,32,0.274388,2015-09-01.22:38:15,325893,1632804,30622564,1788006,38740433,118330,0,1423649,35789444,1527340
random,ufscc,32,1.516522,2015-09-01.22:38:25,877,10000001,100000000,10195692,101998147,454,0,8244,91981719,10008184
rmat,ufscc,32,1.392158,2015-09-01.22:38:34,2247072,9999994,100000000,10352213,108329837,1686145,0,1969787,98036676,8323374
ssca2,ufscc,32,0.460255,2015-09-01.22:38:45,31,1048577,157877986,2212910,317407590,53,0,2100,316227397,1178093
wiki-links,ufscc,32,0.908026,2015-09-01.22:38:56,2002220,5710993,130160392,5937229,152090044,1964566,15587,3710545,144580446,3783466
livej,ufscc,48,0.835032,2015-09-01.22:39:02,971232,4847571,68993773,5108948,90736430,400287,597040,2658353,82980371,4500666
patent,ufscc,48,0.289302,2015-09-01.22:39:04,3774768,3774768,16518948,3775646,16525605,814915,1,13564592,0,2961012
pokec,ufscc,48,0.302121,2015-09-01.22:39:07,325893,1632804,30622564,1820192,39750733,118190,0,1449752,36774465,1526516
random,ufscc,48,1.524993,2015-09-01.22:39:17,877,10000001,100000000,10263486,102614588,470,0,8247,92600287,10006054
rmat,ufscc,48,1.41799,2015-09-01.22:39:27,2247072,9999994,100000000,10212781,106465751,1686153,0,1922267,96223723,8319761
ssca2,ufscc,48,0.434453,2015-09-01.22:39:38,31,1048577,157877986,2853260,426004592,69,0,1056,424789963,1213573
wiki-links,ufscc,48,0.945925,2015-09-01.22:39:49,2002220,5710993,130160392,5975734,162998324,1965095,16893,3714003,155478797,3788631
livej,ufscc,64,0.757561,2015-09-01.22:39:55,971232,4847571,68993773,5106009,89780407,400229,591688,2638877,82061530,4488312
patent,ufscc,64,0.270007,2015-09-01.22:39:57,3774768,3774768,16518948,3776200,16530337,821449,1,13575097,0,2955239
pokec,ufscc,64,0.360629,2015-09-01.22:39:59,325893,1632804,30622564,1990525,52737510,117519,0,1789775,49414887,1532848
random,ufscc,64,1.62542,2015-09-01.22:40:09,877,10000001,100000000,10210836,102160829,486,0,8213,92141811,10010805
rmat,ufscc,64,1.396735,2015-09-01.22:40:19,2247072,9999994,100000000,10393376,108328877,1686184,0,1974296,98034510,8320071
ssca2,ufscc,64,0.347286,2015-09-01.22:40:30,31,1048577,157877986,2874531,421922511,85,0,1770,420662801,1257940
wiki-links,ufscc,64,0.881313,2015-09-01.22:40:41,2002220,5710993,130160392,5882974,147041382,1964535,14546,3709142,139546586,3771108
livej,hong,1,1.946506,2015-09-01.22:40:48,971232,4847571,68993773,-1,-1,1,-1,-1,-1,-1
patent,hong,1,0.596853,2015-09-01.22:40:50,3774768,3774768,16518948,-1,-1,1,-1,-1,-1,-1
pokec,hong,1,0.625835,2015-09-01.22:40:53,325893,1632804,30622564,-1,-1,1,-1,-1,-1,-1
random,hong,1,5.361411,2015-09-01.22:41:07,877,10000001,100000000,-1,-1,1,-1,-1,-1,-1
rmat,hong,1,4.413241,2015-09-01.22:41:20,2247072,9999994,100000000,-1,-1,1,-1,-1,-1,-1
ssca2,hong,1,3.16152,2015-09-01.22:41:33,31,1048577,157877986,-1,-1,1,-1,-1,-1,-1
wiki-links,hong,1,2.517343,2015-09-01.22:41:46,2002220,5710993,130160392,-1,-1,1,-1,-1,-1,-1
livej,hong,2,1.327623,2015-09-01.22:41:53,971232,4847571,68993773,-1,-1,1,-1,-1,-1,-1
patent,hong,2,0.362897,2015-09-01.22:41:55,3774768,3774768,16518948,-1,-1,1,-1,-1,-1,-1
pokec,hong,2,0.47533,2015-09-01.22:41:58,325893,1632804,30622564,-1,-1,1,-1,-1,-1,-1
random,hong,2,3.460391,2015-09-01.22:42:09,877,10000001,100000000,-1,-1,1,-1,-1,-1,-1
rmat,hong,2,2.705315,2015-09-01.22:42:21,2247072,9999994,100000000,-1,-1,1,-1,-1,-1,-1
ssca2,hong,2,1.874583,2015-09-01.22:42:33,31,1048577,157877986,-1,-1,1,-1,-1,-1,-1
wiki-links,hong,2,1.73399,2015-09-01.22:42:45,2002220,5710993,130160392,-1,-1,1,-1,-1,-1,-1
livej,hong,4,1.136376,2015-09-01.22:42:51,971232,4847571,68993773,-1,-1,1,-1,-1,-1,-1
patent,hong,4,0.211214,2015-09-01.22:42:53,3774768,3774768,16518948,-1,-1,1,-1,-1,-1,-1
pokec,hong,4,0.368849,2015-09-01.22:42:56,325893,1632804,30622564,-1,-1,1,-1,-1,-1,-1
random,hong,4,2.06535,2015-09-01.22:43:07,877,10000001,100000000,-1,-1,1,-1,-1,-1,-1
rmat,hong,4,1.907938,2015-09-01.22:43:17,2247072,9999994,100000000,-1,-1,1,-1,-1,-1,-1
ssca2,hong,4,1.010149,2015-09-01.22:43:28,31,1048577,157877986,-1,-1,1,-1,-1,-1,-1
wiki-links,hong,4,1.189952,2015-09-01.22:43:39,2002220,5710993,130160392,-1,-1,1,-1,-1,-1,-1
livej,hong,6,0.880876,2015-09-01.22:43:45,971232,4847571,68993773,-1,-1,1,-1,-1,-1,-1
patent,hong,6,0.158909,2015-09-01.22:43:47,3774768,3774768,16518948,-1,-1,1,-1,-1,-1,-1
pokec,hong,6,0.316745,2015-09-01.22:43:50,325893,1632804,30622564,-1,-1,1,-1,-1,-1,-1
random,hong,6,1.652259,2015-09-01.22:44:00,877,10000001,100000000,-1,-1,1,-1,-1,-1,-1
rmat,hong,6,1.619147,2015-09-01.22:44:10,2247072,9999994,100000000,-1,-1,1,-1,-1,-1,-1
ssca2,hong,6,0.714098,2015-09-01.22:44:21,31,1048577,157877986,-1,-1,1,-1,-1,-1,-1
wiki-links,hong,6,1.047822,2015-09-01.22:44:32,2002220,5710993,130160392,-1,-1,1,-1,-1,-1,-1
livej,hong,8,0.70153,2015-09-01.22:44:38,971232,4847571,68993773,-1,-1,1,-1,-1,-1,-1
patent,hong,8,0.159823,2015-09-01.22:44:40,3774768,3774768,16518948,-1,-1,1,-1,-1,-1,-1
pokec,hong,8,0.306206,2015-09-01.22:44:43,325893,1632804,30622564,-1,-1,1,-1,-1,-1,-1
random,hong,8,1.412384,2015-09-01.22:44:52,877,10000001,100000000,-1,-1,1,-1,-1,-1,-1
rmat,hong,8,1.39313,2015-09-01.22:45:02,2247072,9999994,100000000,-1,-1,1,-1,-1,-1,-1
ssca2,hong,8,0.571165,2015-09-01.22:45:13,31,1048577,157877986,-1,-1,1,-1,-1,-1,-1
wiki-links,hong,8,0.95506,2015-09-01.22:45:24,2002220,5710993,130160392,-1,-1,1,-1,-1,-1,-1
livej,hong,12,0.652828,2015-09-01.22:45:30,971232,4847571,68993773,-1,-1,1,-1,-1,-1,-1
patent,hong,12,0.123908,2015-09-01.22:45:32,3774768,3774768,16518948,-1,-1,1,-1,-1,-1,-1
pokec,hong,12,0.258838,2015-09-01.22:45:35,325893,1632804,30622564,-1,-1,1,-1,-1,-1,-1
random,hong,12,1.18537,2015-09-01.22:45:44,877,10000001,100000000,-1,-1,1,-1,-1,-1,-1
rmat,hong,12,1.158776,2015-09-01.22:45:53,2247072,9999994,100000000,-1,-1,1,-1,-1,-1,-1
ssca2,hong,12,0.421794,2015-09-01.22:46:04,31,1048577,157877986,-1,-1,1,-1,-1,-1,-1
wiki-links,hong,12,0.798356,2015-09-01.22:46:15,2002220,5710993,130160392,-1,-1,1,-1,-1,-1,-1
livej,hong,16,0.572807,2015-09-01.22:46:21,971232,4847571,68993773,-1,-1,1,-1,-1,-1,-1
patent,hong,16,0.124947,2015-09-01.22:46:23,3774768,3774768,16518948,-1,-1,1,-1,-1,-1,-1
pokec,hong,16,0.225327,2015-09-01.22:46:25,325893,1632804,30622564,-1,-1,1,-1,-1,-1,-1
random,hong,16,1.161767,2015-09-01.22:46:35,877,10000001,100000000,-1,-1,1,-1,-1,-1,-1
rmat,hong,16,1.057543,2015-09-01.22:46:44,2247072,9999994,100000000,-1,-1,1,-1,-1,-1,-1
ssca2,hong,16,0.347722,2015-09-01.22:46:55,31,1048577,157877986,-1,-1,1,-1,-1,-1,-1
wiki-links,hong,16,0.730146,2015-09-01.22:47:06,2002220,5710993,130160392,-1,-1,1,-1,-1,-1,-1
livej,hong,24,0.497614,2015-09-01.22:47:11,971232,4847571,68993773,-1,-1,1,-1,-1,-1,-1
patent,hong,24,0.131648,2015-09-01.22:47:13,3774768,3774768,16518948,-1,-1,1,-1,-1,-1,-1
pokec,hong,24,0.188379,2015-09-01.22:47:16,325893,1632804,30622564,-1,-1,1,-1,-1,-1,-1
random,hong,24,1.27304,2015-09-01.22:47:25,877,10000001,100000000,-1,-1,1,-1,-1,-1,-1
rmat,hong,24,0.898857,2015-09-01.22:47:35,2247072,9999994,100000000,-1,-1,1,-1,-1,-1,-1
ssca2,hong,24,0.301048,2015-09-01.22:47:46,31,1048577,157877986,-1,-1,1,-1,-1,-1,-1
wiki-links,hong,24,0.751278,2015-09-01.22:47:56,2002220,5710993,130160392,-1,-1,1,-1,-1,-1,-1
livej,hong,32,0.412153,2015-09-01.22:48:02,971232,4847571,68993773,-1,-1,1,-1,-1,-1,-1
patent,hong,32,0.110423,2015-09-01.22:48:04,3774768,3774768,16518948,-1,-1,1,-1,-1,-1,-1
pokec,hong,32,0.161889,2015-09-01.22:48:06,325893,1632804,30622564,-1,-1,1,-1,-1,-1,-1
random,hong,32,1.041258,2015-09-01.22:48:16,877,10000001,100000000,-1,-1,1,-1,-1,-1,-1
rmat,hong,32,0.775669,2015-09-01.22:48:25,2247072,9999994,100000000,-1,-1,1,-1,-1,-1,-1
ssca2,hong,32,0.256463,2015-09-01.22:48:35,31,1048577,157877986,-1,-1,1,-1,-1,-1,-1
wiki-links,hong,32,0.634599,2015-09-01.22:48:46,2002220,5710993,130160392,-1,-1,1,-1,-1,-1,-1
livej,hong,48,0.344934,2015-09-01.22:48:52,971232,4847571,68993773,-1,-1,1,-1,-1,-1,-1
patent,hong,48,0.069699,2015-09-01.22:48:53,3774768,3774768,16518948,-1,-1,1,-1,-1,-1,-1
pokec,hong,48,0.132246,2015-09-01.22:48:56,325893,1632804,30622564,-1,-1,1,-1,-1,-1,-1
random,hong,48,0.827891,2015-09-01.22:49:05,877,10000001,100000000,-1,-1,1,-1,-1,-1,-1
rmat,hong,48,0.600873,2015-09-01.22:49:14,2247072,9999994,100000000,-1,-1,1,-1,-1,-1,-1
ssca2,hong,48,0.219332,2015-09-01.22:49:24,31,1048577,157877986,-1,-1,1,-1,-1,-1,-1
wiki-links,hong,48,0.43488,2015-09-01.22:49:35,2002220,5710993,130160392,-1,-1,1,-1,-1,-1,-1
livej,hong,64,0.266132,2015-09-01.22:49:40,971232,4847571,68993773,-1,-1,1,-1,-1,-1,-1
patent,hong,64,0.062304,2015-09-01.22:49:42,3774768,3774768,16518948,-1,-1,1,-1,-1,-1,-1
pokec,hong,64,0.126067,2015-09-01.22:49:44,325893,1632804,30622564,-1,-1,1,-1,-1,-1,-1
random,hong,64,0.660285,2015-09-01.22:49:53,877,10000001,100000000,-1,-1,1,-1,-1,-1,-1
rmat,hong,64,0.490816,2015-09-01.22:50:02,2247072,9999994,100000000,-1,-1,1,-1,-1,-1,-1
ssca2,hong,64,0.193609,2015-09-01.22:50:13,31,1048577,157877986,-1,-1,1,-1,-1,-1,-1
wiki-links,hong,64,0.410199,2015-09-01.22:50:23,2002220,5710993,130160392,-1,-1,1,-1,-1,-1,-1
livej,tarjan,1,2.995507,2015-09-01.23:20:33,971232,4847571,68993773,-1,-1,1,-1,-1,-1,-1
patent,tarjan,1,0.892441,2015-09-01.23:20:36,3774768,3774768,16518948,-1,-1,1,-1,-1,-1,-1
pokec,tarjan,1,1.311077,2015-09-01.23:20:40,325893,1632804,30622564,-1,-1,1,-1,-1,-1,-1
random,tarjan,1,9.946947,2015-09-01.23:20:58,877,10000001,100000000,-1,-1,1,-1,-1,-1,-1
rmat,tarjan,1,8.084318,2015-09-01.23:21:14,2247072,9999994,100000000,-1,-1,1,-1,-1,-1,-1
ssca2,tarjan,1,1.662212,2015-09-01.23:21:26,31,1048577,157877986,-1,-1,1,-1,-1,-1,-1
wiki-links,tarjan,1,4.250918,2015-09-01.23:21:40,2002220,5710993,130160392,-1,-1,1,-1,-1,-1,-1
livej,ufscc,1,6.953472,2015-09-01.23:21:53,971232,4847571,68993773,4847571,68993773,402126,518382,2232250,61797696,4445445
patent,ufscc,1,1.60498,2015-09-01.23:21:56,3774768,3774768,16518948,3774768,16518948,871085,1,13615264,0,2903683
pokec,ufscc,1,3.251026,2015-09-01.23:22:02,325893,1632804,30622564,1632804,30622564,115911,0,1223988,27881683,1516893
random,ufscc,1,20.33338,2015-09-01.23:22:31,877,10000001,100000000,10000001,100000000,423,0,8134,89992288,9999578
rmat,ufscc,1,17.683775,2015-09-01.23:22:57,2247072,9999994,100000000,9999994,100000000,1686096,0,1838376,89847726,8313898
ssca2,ufscc,1,5.421911,2015-09-01.23:23:13,31,1048577,157877986,1048577,157877986,22,0,71,156829360,1048555
wiki-links,ufscc,1,10.13382,2015-09-01.23:23:33,2002220,5710993,130160392,5710993,130160392,1963865,12285,3698720,122702259,3747128
livej,ufscc,2,4.019014,2015-09-01.23:23:42,971232,4847571,68993773,5007458,76304472,402000,550914,2383169,68850479,4519910
patent,ufscc,2,1.016057,2015-09-01.23:23:45,3774768,3774768,16518948,3774806,16519109,862128,1,13606415,0,2912693
pokec,ufscc,2,1.7543,2015-09-01.23:23:49,325893,1632804,30622564,1633618,30670320,115974,0,1225010,27928253,1517057
random,ufscc,2,11.243823,2015-09-01.23:24:08,877,10000001,100000000,10499636,104763706,424,0,8361,94755568,9999777
rmat,ufscc,2,9.784516,2015-09-01.23:24:27,2247072,9999994,100000000,10507559,110958070,1686101,0,2006921,100624845,8326304
ssca2,ufscc,2,3.312309,2015-09-01.23:24:41,31,1048577,157877986,1052705,158483718,23,0,73,157432571,1051074
wiki-links,ufscc,2,5.449972,2015-09-01.23:24:56,2002220,5710993,130160392,5747574,132571387,1962885,12569,3698681,125110616,3749521
livej,ufscc,4,2.132836,2015-09-01.23:25:04,971232,4847571,68993773,4871243,70984057,401318,524957,2263438,63741827,4453835
patent,ufscc,4,0.609904,2015-09-01.23:25:06,3774768,3774768,16518948,3774879,16519804,844485,1,13589361,0,2930442
pokec,ufscc,4,0.95008,2015-09-01.23:25:10,325893,1632804,30622564,1664349,32278519,116174,0,1263727,29495333,1519459
random,ufscc,4,5.903213,2015-09-01.23:25:24,877,10000001,100000000,10177669,101782012,426,0,8220,91774052,9999740
rmat,ufscc,4,5.049405,2015-09-01.23:25:37,2247072,9999994,100000000,10166459,104710002,1686105,0,1899978,94494684,8315340
ssca2,ufscc,4,1.726487,2015-09-01.23:25:49,31,1048577,157877986,1104689,166392854,25,0,75,165328873,1063906
wiki-links,ufscc,4,2.85296,2015-09-01.23:26:02,2002220,5710993,130160392,5753345,134222994,1962692,12597,3699304,126747943,3763150
livej,ufscc,6,1.556282,2015-09-01.23:26:09,971232,4847571,68993773,5009332,79657991,401034,559426,2425608,72163657,4509300
patent,ufscc,6,0.447636,2015-09-01.23:26:11,3774768,3774768,16518948,3774868,16519649,833861,1,13578596,0,2941052
pokec,ufscc,6,0.706429,2015-09-01.23:26:14,325893,1632804,30622564,1715487,35206051,116806,0,1333728,32345999,1526324
random,ufscc,6,3.873473,2015-09-01.23:26:26,877,10000001,100000000,10152258,101521483,428,0,8199,91513499,9999785
rmat,ufscc,6,3.947238,2015-09-01.23:26:39,2247072,9999994,100000000,10998661,121046675,1686118,0,2182996,110532751,8330928
ssca2,ufscc,6,1.255679,2015-09-01.23:26:51,31,1048577,157877986,1201821,181152900,27,0,72,180085574,1067254
wiki-links,ufscc,6,2.020989,2015-09-01.23:27:02,2002220,5710993,130160392,5760511,135643430,1963720,12839,3700618,128166222,3763751
livej,ufscc,8,1.19032,2015-09-01.23:27:09,971232,4847571,68993773,4905975,73939451,400867,535317,2317796,66620489,4465849
patent,ufscc,8,0.359851,2015-09-01.23:27:11,3774768,3774768,16518948,3775061,16520988,827284,1,13573071,0,2947916
pokec,ufscc,8,0.546021,2015-09-01.23:27:14,325893,1632804,30622564,1701456,34385941,117410,0,1314651,31549351,1521939
random,ufscc,8,3.203427,2015-09-01.23:27:25,877,10000001,100000000,10378995,103800059,430,0,8280,93791611,10000168
rmat,ufscc,8,2.94833,2015-09-01.23:27:37,2247072,9999994,100000000,10618523,112164991,1686113,0,2036251,101807393,8321347
ssca2,ufscc,8,1.022451,2015-09-01.23:27:48,31,1048577,157877986,1311566,195578491,29,0,139,194493525,1084827
wiki-links,ufscc,8,1.621525,2015-09-01.23:28:00,2002220,5710993,130160392,5859533,143667723,1963098,13910,3703295,136167208,3783310
livej,ufscc,12,0.966478,2015-09-01.23:28:06,971232,4847571,68993773,5051953,79738462,400573,565509,2462316,72196720,4513917
patent,ufscc,12,0.30965,2015-09-01.23:28:08,3774768,3774768,16518948,3775194,16522010,822781,1,13569384,0,2952625
pokec,ufscc,12,0.411804,2015-09-01.23:28:11,325893,1632804,30622564,1708555,34248223,117809,0,1311644,31416816,1519763
random,ufscc,12,2.324522,2015-09-01.23:28:22,877,10000001,100000000,10233662,102342413,434,0,8209,92333742,10000462
rmat,ufscc,12,2.133662,2015-09-01.23:28:32,2247072,9999994,100000000,10528030,110449375,1686115,0,2015188,100113871,8320316
ssca2,ufscc,12,0.77587,2015-09-01.23:28:44,31,1048577,157877986,1476865,214425964,33,0,438,213312243,1113283
wiki-links,ufscc,12,1.24407,2015-09-01.23:28:55,2002220,5710993,130160392,5815637,140619061,1963951,13593,3703445,133130945,3771078
livej,ufscc,16,0.844681,2015-09-01.23:29:01,971232,4847571,68993773,4995186,80023688,400512,560097,2434523,72539451,4489617
patent,ufscc,16,0.266386,2015-09-01.23:29:03,3774768,3774768,16518948,3775147,16521711,819396,1,13565767,0,2955943
pokec,ufscc,16,0.346227,2015-09-01.23:29:06,325893,1632804,30622564,1719286,34959198,118300,0,1327837,32111058,1520303
random,ufscc,16,1.978687,2015-09-01.23:29:16,877,10000001,100000000,11262792,111228838,438,0,8619,101211005,10009214
rmat,ufscc,16,1.920451,2015-09-01.23:29:26,2247072,9999994,100000000,10612389,113966787,1686123,0,2058765,103585174,8322848
ssca2,ufscc,16,0.655802,2015-09-01.23:29:37,31,1048577,157877986,1678229,241454160,37,0,768,240336984,1116408
wiki-links,ufscc,16,1.029845,2015-09-01.23:29:48,2002220,5710993,130160392,5847970,140871214,1964317,13555,3703754,133369324,3784581
livej,ufscc,24,0.677921,2015-09-01.23:29:54,971232,4847571,68993773,5013814,81352530,400183,566271,2465473,73836167,4484619
patent,ufscc,24,0.224991,2015-09-01.23:29:56,3774768,3774768,16518948,3775597,16525451,813390,1,13562900,0,2962550
pokec,ufscc,24,0.296349,2015-09-01.23:29:58,325893,1632804,30622564,1766165,37712170,118544,0,1395732,34794066,1522372
random,ufscc,24,1.627921,2015-09-01.23:30:08,877,10000001,100000000,10199608,102018843,446,0,8249,92008287,10002307
rmat,ufscc,24,1.46387,2015-09-01.23:30:18,2247072,9999994,100000000,10597280,113779615,1686137,0,2057238,103398870,8323507
ssca2,ufscc,24,0.500963,2015-09-01.23:30:29,31,1048577,157877986,1828378,267220903,45,0,2069,266083793,1135041
wiki-links,ufscc,24,0.854416,2015-09-01.23:30:40,2002220,5710993,130160392,5880813,145926888,1965020,14175,3707075,138424113,3781525
livej,ufscc,32,0.814833,2015-09-01.23:30:46,971232,4847571,68993773,5155182,93109913,400163,606771,2691783,85286652,4524707
patent,ufscc,32,0.251667,2015-09-01.23:30:48,3774768,3774768,16518948,3775962,16528105,818211,1,13569961,0,2958143
pokec,ufscc,32,0.26162,2015-09-01.23:30:50,325893,1632804,30622564,1749135,36431015,118211,0,1367733,33542015,1521267
random,ufscc,32,1.44176,2015-09-01.23:31:00,877,10000001,100000000,10173269,101737540,454,0,8220,91725602,10003718
rmat,ufscc,32,1.345072,2015-09-01.23:31:10,2247072,9999994,100000000,10332199,106763668,1686147,0,1955456,96489306,8318906
ssca2,ufscc,32,0.417411,2015-09-01.23:31:21,31,1048577,157877986,1989944,291107418,53,0,620,289955734,1151064
wiki-links,ufscc,32,0.856658,2015-09-01.23:31:32,2002220,5710993,130160392,5880563,147627016,1964553,14702,3708997,140127223,3776094
livej,ufscc,48,0.782218,2015-09-01.23:31:38,971232,4847571,68993773,5157373,91764193,400206,605785,2703055,83941051,4514302
patent,ufscc,48,0.270226,2015-09-01.23:31:40,3774768,3774768,16518948,3775692,16526335,814147,1,13564478,0,2961856
pokec,ufscc,48,0.30421,2015-09-01.23:31:42,325893,1632804,30622564,1867749,42974920,117596,0,1541040,39904848,1529032
random,ufscc,48,1.543997,2015-09-01.23:31:52,877,10000001,100000000,10180280,101843950,470,0,8217,91827573,10008160
rmat,ufscc,48,1.534932,2015-09-01.23:32:02,2247072,9999994,100000000,10569654,114140577,1686151,0,2059865,103758910,8321802
ssca2,ufscc,48,0.440974,2015-09-01.23:32:13,31,1048577,157877986,2943155,436336325,69,0,1061,435113780,1221484
wiki-links,ufscc,48,1.024052,2015-09-01.23:32:24,2002220,5710993,130160392,6197779,182848855,1965103,20290,3724243,175270974,3833348
livej,ufscc,64,0.76537,2015-09-01.23:32:30,971232,4847571,68993773,5080813,88307658,400283,585718,2671270,80559010,4491660
patent,ufscc,64,0.276091,2015-09-01.23:32:32,3774768,3774768,16518948,3776106,16530824,821446,1,13575807,0,2955016
pokec,ufscc,64,0.31992,2015-09-01.23:32:35,325893,1632804,30622564,1928827,45823731,117080,0,1606673,42689423,1527635
random,ufscc,64,1.64167,2015-09-01.23:32:45,877,10000001,100000000,10357742,103655936,486,0,8320,93639720,10007896
rmat,ufscc,64,1.610094,2015-09-01.23:32:54,2247072,9999994,100000000,11428898,131010322,1686178,0,2394049,120278724,8337549
ssca2,ufscc,64,0.342405,2015-09-01.23:33:05,31,1048577,157877986,2791592,417048596,85,0,826,415804972,1242798
wiki-links,ufscc,64,1.018222,2015-09-01.23:33:16,2002220,5710993,130160392,6119034,185043696,1964519,19712,3720149,177487198,3816637
livej,hong,1,1.963302,2015-09-01.23:33:23,971232,4847571,68993773,-1,-1,1,-1,-1,-1,-1
patent,hong,1,0.615186,2015-09-01.23:33:26,3774768,3774768,16518948,-1,-1,1,-1,-1,-1,-1
pokec,hong,1,0.627145,2015-09-01.23:33:29,325893,1632804,30622564,-1,-1,1,-1,-1,-1,-1
random,hong,1,5.385155,2015-09-01.23:33:43,877,10000001,100000000,-1,-1,1,-1,-1,-1,-1
rmat,hong,1,4.425933,2015-09-01.23:33:55,2247072,9999994,100000000,-1,-1,1,-1,-1,-1,-1
ssca2,hong,1,3.170293,2015-09-01.23:34:09,31,1048577,157877986,-1,-1,1,-1,-1,-1,-1
wiki-links,hong,1,2.482089,2015-09-01.23:34:21,2002220,5710993,130160392,-1,-1,1,-1,-1,-1,-1
livej,hong,2,1.308734,2015-09-01.23:34:28,971232,4847571,68993773,-1,-1,1,-1,-1,-1,-1
patent,hong,2,0.361998,2015-09-01.23:34:30,3774768,3774768,16518948,-1,-1,1,-1,-1,-1,-1
pokec,hong,2,0.44365,2015-09-01.23:34:33,325893,1632804,30622564,-1,-1,1,-1,-1,-1,-1
random,hong,2,3.450086,2015-09-01.23:34:45,877,10000001,100000000,-1,-1,1,-1,-1,-1,-1
rmat,hong,2,2.695416,2015-09-01.23:34:56,2247072,9999994,100000000,-1,-1,1,-1,-1,-1,-1
ssca2,hong,2,1.875627,2015-09-01.23:35:08,31,1048577,157877986,-1,-1,1,-1,-1,-1,-1
wiki-links,hong,2,2.061413,2015-09-01.23:35:20,2002220,5710993,130160392,-1,-1,1,-1,-1,-1,-1
livej,hong,4,1.354657,2015-09-01.23:35:27,971232,4847571,68993773,-1,-1,1,-1,-1,-1,-1
patent,hong,4,0.212816,2015-09-01.23:35:29,3774768,3774768,16518948,-1,-1,1,-1,-1,-1,-1
